Datetime,Hashrate
2025-06-24 01:00:00,6.837
2025-06-24 02:00:00,7.105
2025-06-24 03:00:00,7.387
2025-06-24 04:00:00,7.640
2025-06-24 05:00:00,7.552
2025-06-24 06:00:00,7.570
2025-06-24 07:00:00,7.561
2025-06-24 08:00:00,7.894
2025-06-24 09:00:00,7.142
2025-06-24 10:00:00,7.287
2025-06-24 11:00:00,7.586
2025-06-24 12:00:00,7.370
2025-06-24 13:00:00,7.041
2025-06-24 14:00:00,6.260
2025-06-24 15:00:00,7.440
2025-06-24 16:00:00,6.787
2025-06-24 17:00:00,7.399
2025-06-24 18:00:00,7.170
2025-06-24 19:00:00,6.610
2025-06-24 20:00:00,7.640
2025-06-24 21:00:00,7.451
2025-06-24 22:00:00,6.790
2025-06-24 23:00:00,7.615
2025-06-25 00:00:00,7.450
2025-06-25 01:00:00,7.245
2025-06-25 02:00:00,7.517
2025-06-25 03:00:00,7.598
2025-06-25 04:00:00,7.464
2025-06-25 05:00:00,7.148
2025-06-25 06:00:00,6.779
2025-06-25 07:00:00,7.039
2025-06-25 08:00:00,7.204
2025-06-25 09:00:00,7.361
2025-06-25 10:00:00,7.484
2025-06-25 11:00:00,7.180
2025-06-25 12:00:00,7.445
2025-06-25 13:00:00,8.064
2025-06-25 14:00:00,7.151
2025-06-25 15:00:00,7.157
2025-06-25 16:00:00,7.838
2025-06-25 17:00:00,7.196
2025-06-25 18:00:00,7.626
2025-06-25 19:00:00,7.420
2025-06-25 20:00:00,8.248
2025-06-25 21:00:00,7.620
2025-06-25 22:00:00,7.026
2025-06-25 23:00:00,7.414
2025-06-26 00:00:00,7.196
2025-06-26 01:00:00,7.102
2025-06-26 02:00:00,7.618
2025-06-26 03:00:00,6.762
2025-06-26 04:00:00,7.100
2025-06-26 05:00:00,7.144
2025-06-26 06:00:00,7.530
2025-06-26 07:00:00,7.832
2025-06-26 08:00:00,7.569
2025-06-26 09:00:00,8.001
2025-06-26 10:00:00,7.641
2025-06-26 11:00:00,7.330
2025-06-26 12:00:00,7.160
2025-06-26 13:00:00,7.320
2025-06-26 14:00:00,7.278
2025-06-26 15:00:00,7.265
2025-06-26 16:00:00,7.465
2025-06-26 17:00:00,7.719
2025-06-26 18:00:00,7.961
2025-06-26 19:00:00,7.947
2025-06-26 20:00:00,8.018
2025-06-26 21:00:00,7.268
2025-06-26 22:00:00,7.207
2025-06-26 23:00:00,6.830
2025-06-27 00:00:00,6.598
2025-06-27 01:00:00,7.184
2025-06-27 02:00:00,6.415
2025-06-27 03:00:00,5.836
2025-06-27 04:00:00,5.752
2025-06-27 05:00:00,5.714
2025-06-27 06:00:00,6.128
2025-06-27 07:00:00,5.792
2025-06-27 08:00:00,5.580
2025-06-27 09:00:00,6.030
2025-06-27 10:00:00,5.655
2025-06-27 11:00:00,6.101
2025-06-27 12:00:00,5.550
2025-06-27 13:00:00,5.527
2025-06-27 14:00:00,5.925
2025-06-27 15:00:00,5.429
2025-06-27 16:00:00,6.283
2025-06-27 17:00:00,5.113
2025-06-27 18:00:00,5.478
2025-06-27 19:00:00,5.375
2025-06-27 20:00:00,5.691
2025-06-27 21:00:00,5.329
2025-06-27 22:00:00,5.758
2025-06-27 23:00:00,5.843
2025-06-28 00:00:00,5.776
2025-06-28 01:00:00,5.462
2025-06-28 02:00:00,5.667
2025-06-28 03:00:00,5.891
2025-06-28 04:00:00,5.811
2025-06-28 05:00:00,5.676
2025-06-28 06:00:00,5.508
2025-06-28 07:00:00,5.722
2025-06-28 08:00:00,5.786
2025-06-28 09:00:00,5.607
2025-06-28 10:00:00,5.884
2025-06-28 11:00:00,5.784
2025-06-28 12:00:00,5.632
2025-06-28 13:00:00,5.516
2025-06-28 14:00:00,5.570
2025-06-28 15:00:00,5.616
2025-06-28 16:00:00,5.674
2025-06-28 17:00:00,5.477
2025-06-28 18:00:00,5.845
2025-06-28 19:00:00,5.626
2025-06-28 20:00:00,5.955
2025-06-28 21:00:00,5.601
2025-06-28 22:00:00,5.674
2025-06-28 23:00:00,5.829
2025-06-29 00:00:00,5.559
2025-06-29 01:00:00,5.423
2025-06-29 02:00:00,6.063
2025-06-29 03:00:00,5.581
2025-06-29 04:00:00,5.121
2025-06-29 05:00:00,5.484
2025-06-29 06:00:00,5.560
2025-06-29 07:00:00,5.462
2025-06-29 08:00:00,5.744
2025-06-29 09:00:00,6.424
2025-06-29 10:00:00,5.528
2025-06-29 11:00:00,5.833
2025-06-29 12:00:00,5.835
2025-06-29 13:00:00,5.927
2025-06-29 14:00:00,5.597
2025-06-29 15:00:00,5.265
2025-06-29 16:00:00,5.918
2025-06-29 17:00:00,5.589
2025-06-29 18:00:00,5.752
2025-06-29 19:00:00,5.645
2025-06-29 20:00:00,5.709
2025-06-29 21:00:00,5.786
2025-06-29 22:00:00,6.000
2025-06-29 23:00:00,5.285
2025-06-30 00:00:00,6.011
2025-06-30 01:00:00,6.064
2025-06-30 02:00:00,5.828
2025-06-30 03:00:00,6.152
2025-06-30 04:00:00,5.574
2025-06-30 05:00:00,5.835
2025-06-30 06:00:00,5.735
2025-06-30 07:00:00,5.962
2025-06-30 08:00:00,5.531
2025-06-30 09:00:00,5.968
2025-06-30 10:00:00,6.130
2025-06-30 11:00:00,5.861
2025-06-30 12:00:00,5.808
2025-06-30 13:00:00,5.298
2025-06-30 14:00:00,5.515
2025-06-30 15:00:00,5.582
2025-06-30 16:00:00,5.605
2025-06-30 17:00:00,5.533
2025-06-30 18:00:00,5.889
2025-06-30 19:00:00,5.813
2025-06-30 20:00:00,5.565
2025-06-30 21:00:00,5.572
2025-06-30 22:00:00,6.038
2025-06-30 23:00:00,5.367
2025-07-01 00:00:00,5.399
2025-07-01 01:00:00,5.607
2025-07-01 02:00:00,5.867
2025-07-01 03:00:00,5.735
2025-07-01 04:00:00,5.774
2025-07-01 05:00:00,5.315
2025-07-01 06:00:00,5.640
2025-07-01 07:00:00,5.612
2025-07-01 08:00:00,5.914
2025-07-01 09:00:00,5.982
2025-07-01 10:00:00,5.402
2025-07-01 11:00:00,5.291
2025-07-01 12:00:00,5.917
2025-07-01 13:00:00,5.709
2025-07-01 14:00:00,6.050
2025-07-01 15:00:00,5.621
2025-07-01 16:00:00,5.189
2025-07-01 17:00:00,5.829
2025-07-01 18:00:00,5.720
2025-07-01 19:00:00,5.840
2025-07-01 20:00:00,5.564
2025-07-01 21:00:00,5.315
2025-07-01 22:00:00,5.685
2025-07-01 23:00:00,5.696
2025-07-02 00:00:00,5.800
2025-07-02 01:00:00,5.659
2025-07-02 02:00:00,5.761
2025-07-02 03:00:00,5.552
2025-07-02 04:00:00,5.545
2025-07-02 05:00:00,5.903
2025-07-02 06:00:00,6.082
2025-07-02 07:00:00,5.862
2025-07-02 08:00:00,5.341
2025-07-02 09:00:00,5.396
2025-07-02 10:00:00,5.781
2025-07-02 11:00:00,5.842
2025-07-02 12:00:00,5.354
2025-07-02 13:00:00,5.366
2025-07-02 14:00:00,5.730
2025-07-02 15:00:00,5.621
2025-07-02 16:00:00,5.401
2025-07-02 17:00:00,5.895
2025-07-02 18:00:00,5.914
2025-07-02 19:00:00,5.477
2025-07-02 20:00:00,5.538
2025-07-02 21:00:00,5.652
2025-07-02 22:00:00,5.855
2025-07-02 23:00:00,5.723
2025-07-03 00:00:00,5.663
2025-07-03 01:00:00,5.483
2025-07-03 02:00:00,5.710
2025-07-03 03:00:00,5.618
2025-07-03 04:00:00,5.351
2025-07-03 05:00:00,5.793
2025-07-03 06:00:00,5.768
2025-07-03 07:00:00,5.626
2025-07-03 08:00:00,5.539
2025-07-03 09:00:00,5.757
2025-07-03 10:00:00,5.877
2025-07-03 11:00:00,5.726
2025-07-03 12:00:00,5.803
2025-07-03 13:00:00,5.710
2025-07-03 14:00:00,5.657
2025-07-03 15:00:00,5.647
2025-07-03 16:00:00,5.688
2025-07-03 17:00:00,5.933
2025-07-03 18:00:00,5.506
2025-07-03 19:00:00,5.740
2025-07-03 20:00:00,6.361
2025-07-03 21:00:00,5.473
2025-07-03 22:00:00,5.870
2025-07-03 23:00:00,5.548
2025-07-04 00:00:00,5.628
2025-07-04 01:00:00,5.381
2025-07-04 02:00:00,5.928
2025-07-04 03:00:00,5.757
2025-07-04 04:00:00,5.901
2025-07-04 05:00:00,5.407
2025-07-04 06:00:00,5.515
2025-07-04 07:00:00,5.330
2025-07-04 08:00:00,5.474
2025-07-04 09:00:00,5.916
2025-07-04 10:00:00,5.722
2025-07-04 11:00:00,5.808
2025-07-04 12:00:00,6.014
2025-07-04 13:00:00,6.158
2025-07-04 14:00:00,5.731
2025-07-04 15:00:00,5.674
2025-07-04 16:00:00,5.729
2025-07-04 17:00:00,5.624
2025-07-04 18:00:00,5.501
2025-07-04 19:00:00,5.906
2025-07-04 20:00:00,5.709
2025-07-04 21:00:00,5.830
2025-07-04 22:00:00,5.798
2025-07-04 23:00:00,6.079
2025-07-05 00:00:00,5.755
2025-07-05 01:00:00,5.886
2025-07-05 02:00:00,5.689
2025-07-05 03:00:00,5.475
2025-07-05 04:00:00,5.525
2025-07-05 05:00:00,5.641
2025-07-05 06:00:00,5.727
2025-07-05 07:00:00,6.016
2025-07-05 08:00:00,5.503
2025-07-05 09:00:00,6.143
2025-07-05 10:00:00,5.664
2025-07-05 11:00:00,5.762
2025-07-05 12:00:00,5.745
2025-07-05 13:00:00,5.924
2025-07-05 14:00:00,6.335
2025-07-05 15:00:00,5.713
2025-07-05 16:00:00,5.835
2025-07-05 17:00:00,5.485
2025-07-05 18:00:00,5.554
2025-07-05 19:00:00,5.539
2025-07-05 20:00:00,6.042
2025-07-05 21:00:00,5.392
2025-07-05 22:00:00,5.554
2025-07-05 23:00:00,5.889
2025-07-06 00:00:00,5.763
2025-07-06 01:00:00,6.262
2025-07-06 02:00:00,5.702
2025-07-06 03:00:00,5.205
2025-07-06 04:00:00,6.639
2025-07-06 05:00:00,5.870
2025-07-06 06:00:00,5.400
2025-07-06 07:00:00,5.649
2025-07-06 08:00:00,5.920
2025-07-06 09:00:00,5.413
2025-07-06 10:00:00,6.139
2025-07-06 11:00:00,5.753
2025-07-06 12:00:00,5.850
2025-07-06 13:00:00,5.883
2025-07-06 14:00:00,5.529
2025-07-06 15:00:00,5.977
2025-07-06 16:00:00,6.021
2025-07-06 17:00:00,5.668
2025-07-06 18:00:00,5.828
2025-07-06 19:00:00,5.533
2025-07-06 20:00:00,5.340
2025-07-06 21:00:00,5.821
2025-07-06 22:00:00,5.573
2025-07-06 23:00:00,5.956
2025-07-07 00:00:00,5.974
2025-07-07 01:00:00,5.846
2025-07-07 02:00:00,5.648
2025-07-07 03:00:00,5.822
2025-07-07 04:00:00,5.586
2025-07-07 05:00:00,5.789
2025-07-07 06:00:00,6.258
2025-07-07 07:00:00,5.859
2025-07-07 08:00:00,5.640
2025-07-07 09:00:00,5.621
2025-07-07 10:00:00,5.604
2025-07-07 11:00:00,5.617
2025-07-07 12:00:00,6.040
2025-07-07 13:00:00,5.305
2025-07-07 14:00:00,5.432
2025-07-07 15:00:00,5.105
2025-07-07 16:00:00,5.453
2025-07-07 17:00:00,5.695
2025-07-07 18:00:00,5.642
2025-07-07 19:00:00,5.519
2025-07-07 20:00:00,5.721
2025-07-07 21:00:00,5.926
2025-07-07 22:00:00,5.973
2025-07-07 23:00:00,6.092
2025-07-08 00:00:00,6.093
2025-07-08 01:00:00,6.027
2025-07-08 02:00:00,5.622
2025-07-08 03:00:00,5.464
2025-07-08 04:00:00,5.890
2025-07-08 05:00:00,4.821
2025-07-08 06:00:00,5.396
2025-07-08 07:00:00,4.846
2025-07-08 08:00:00,5.080
2025-07-08 10:00:00,5.240
2025-07-08 14:00:00,5.121
2025-07-08 15:00:00,5.355
2025-07-08 16:00:00,5.217
2025-07-08 17:00:00,5.949
2025-07-08 18:00:00,5.741
2025-07-08 19:00:00,5.976
2025-07-08 20:00:00,6.046
2025-07-08 21:00:00,5.905
2025-07-08 22:00:00,5.885
2025-07-08 23:00:00,5.888
2025-07-09 00:00:00,5.652
2025-07-09 01:00:00,5.976
2025-07-09 02:00:00,6.045
2025-07-09 03:00:00,6.057
2025-07-09 04:00:00,6.243
2025-07-09 05:00:00,5.581
2025-07-09 06:00:00,5.917
2025-07-09 07:00:00,5.690
2025-07-09 08:00:00,6.200
2025-07-09 09:00:00,6.200
2025-07-09 10:00:00,5.573
2025-07-09 11:00:00,5.965
2025-07-09 12:00:00,5.653
2025-07-09 13:00:00,6.056
2025-07-09 14:00:00,6.008
2025-07-09 15:00:00,5.660
2025-07-09 16:00:00,5.788
2025-07-09 17:00:00,6.136
2025-07-09 18:00:00,5.834
2025-07-09 19:00:00,6.351
2025-07-09 20:00:00,5.552
2025-07-09 21:00:00,5.946
2025-07-09 22:00:00,5.927
2025-07-09 23:00:00,5.897
2025-07-10 00:00:00,5.861
2025-07-10 01:00:00,5.554
2025-07-10 02:00:00,5.842
2025-07-10 03:00:00,5.415
2025-07-10 04:00:00,6.117
2025-07-10 05:00:00,5.864
2025-07-10 06:00:00,5.846
2025-07-10 07:00:00,5.854
2025-07-10 08:00:00,5.864
2025-07-10 09:00:00,6.018
2025-07-10 10:00:00,6.345
2025-07-10 11:00:00,5.852
2025-07-10 12:00:00,5.685
2025-07-10 13:00:00,5.851
2025-07-10 14:00:00,5.961
2025-07-10 15:00:00,5.533
2025-07-10 16:00:00,5.849
2025-07-10 17:00:00,5.793
2025-07-10 18:00:00,5.741
2025-07-10 19:00:00,5.836
2025-07-10 20:00:00,5.872
2025-07-10 21:00:00,5.846
2025-07-10 22:00:00,5.775
2025-07-10 23:00:00,5.655
2025-07-11 00:00:00,5.609
2025-07-11 01:00:00,6.199
2025-07-11 02:00:00,5.945
2025-07-11 03:00:00,5.889
2025-07-11 04:00:00,5.588
2025-07-11 05:00:00,5.884
2025-07-11 06:00:00,5.820
2025-07-11 07:00:00,5.968
2025-07-11 08:00:00,6.042
2025-07-11 09:00:00,5.764
2025-07-11 10:00:00,6.007
2025-07-11 11:00:00,5.941
2025-07-11 12:00:00,5.744
2025-07-11 13:00:00,5.874
2025-07-11 14:00:00,5.996
2025-07-11 15:00:00,5.250
2025-07-11 16:00:00,5.864
2025-07-11 17:00:00,5.845
2025-07-11 18:00:00,6.175
2025-07-11 19:00:00,5.946
2025-07-11 20:00:00,5.729
2025-07-11 21:00:00,5.322
2025-07-11 22:00:00,6.523
2025-07-11 23:00:00,6.005
2025-07-12 00:00:00,5.801
2025-07-12 01:00:00,6.072
2025-07-12 02:00:00,5.660
2025-07-12 03:00:00,5.787
2025-07-12 04:00:00,5.933
2025-07-12 05:00:00,5.350
2025-07-12 06:00:00,5.569
2025-07-12 07:00:00,5.731
2025-07-12 08:00:00,6.065
2025-07-12 09:00:00,5.710
2025-07-12 10:00:00,5.697
2025-07-12 11:00:00,5.876
2025-07-12 12:00:00,5.725
2025-07-12 13:00:00,5.618
2025-07-12 14:00:00,6.154
2025-07-12 15:00:00,6.188
2025-07-12 16:00:00,5.895
2025-07-12 17:00:00,5.785
2025-07-12 18:00:00,5.481
2025-07-12 19:00:00,5.650
2025-07-12 20:00:00,6.209
2025-07-12 21:00:00,6.098
2025-07-12 22:00:00,6.143
2025-07-12 23:00:00,6.075
2025-07-13 00:00:00,5.755
2025-07-13 01:00:00,5.941
2025-07-13 02:00:00,5.782
2025-07-13 03:00:00,5.723
2025-07-13 04:00:00,5.846
2025-07-13 05:00:00,5.901
2025-07-13 06:00:00,5.833
2025-07-13 07:00:00,5.811
2025-07-13 08:00:00,6.138
2025-07-13 09:00:00,5.877
2025-07-13 10:00:00,5.886
2025-07-13 11:00:00,5.957
2025-07-13 12:00:00,5.951
2025-07-13 13:00:00,6.054
2025-07-13 14:00:00,6.308
2025-07-13 15:00:00,5.818
2025-07-13 16:00:00,5.985
2025-07-13 17:00:00,5.652
2025-07-13 18:00:00,5.687
2025-07-13 19:00:00,5.424
2025-07-13 20:00:00,5.794
2025-07-13 21:00:00,5.590
2025-07-13 22:00:00,5.626
2025-07-13 23:00:00,5.896
2025-07-14 00:00:00,6.028
2025-07-14 01:00:00,5.306
2025-07-14 02:00:00,5.687
2025-07-14 03:00:00,5.626
2025-07-14 04:00:00,5.584
2025-07-14 05:00:00,5.553
2025-07-14 06:00:00,5.590
2025-07-14 07:00:00,5.375
2025-07-14 08:00:00,5.836
2025-07-14 09:00:00,5.785
2025-07-14 10:00:00,5.648
2025-07-14 11:00:00,5.442
2025-07-14 12:00:00,5.204
2025-07-14 13:00:00,6.130
2025-07-14 14:00:00,6.004
2025-07-14 15:00:00,6.330
2025-07-14 16:00:00,5.592
2025-07-14 17:00:00,6.101
2025-07-14 18:00:00,5.831
2025-07-14 19:00:00,6.209
2025-07-14 20:00:00,5.922
2025-07-14 21:00:00,5.755
2025-07-14 22:00:00,5.983
2025-07-14 23:00:00,6.135
2025-07-15 00:00:00,5.883
2025-07-15 01:00:00,5.802
2025-07-15 02:00:00,5.983
2025-07-15 03:00:00,5.678
2025-07-15 04:00:00,5.898
2025-07-15 05:00:00,5.866
2025-07-15 06:00:00,5.748
2025-07-15 07:00:00,5.688
2025-07-15 08:00:00,6.319
2025-07-15 09:00:00,5.988
2025-07-15 10:00:00,6.431
2025-07-15 11:00:00,5.470
2025-07-15 12:00:00,5.842
2025-07-15 13:00:00,6.259
2025-07-15 14:00:00,6.068
2025-07-15 15:00:00,5.541
2025-07-15 16:00:00,5.932
2025-07-15 17:00:00,6.042
2025-07-15 18:00:00,6.136
2025-07-15 19:00:00,5.567
2025-07-15 20:00:00,5.999
2025-07-15 21:00:00,5.676
2025-07-15 22:00:00,5.537
2025-07-15 23:00:00,5.723
2025-07-16 00:00:00,5.610
2025-07-16 01:00:00,5.466
2025-07-16 02:00:00,5.916
2025-07-16 03:00:00,5.573
2025-07-16 04:00:00,5.821
2025-07-16 05:00:00,6.085
2025-07-16 06:00:00,5.740
2025-07-16 07:00:00,5.636
2025-07-16 08:00:00,5.934
2025-07-16 09:00:00,5.815
2025-07-16 10:00:00,5.995
2025-07-16 11:00:00,5.761
2025-07-16 12:00:00,6.330
2025-07-16 13:00:00,5.637
2025-07-16 14:00:00,6.132
2025-07-16 15:00:00,5.806
2025-07-16 16:00:00,5.867
2025-07-16 17:00:00,6.039
2025-07-16 18:00:00,5.800
2025-07-16 19:00:00,5.724
2025-07-16 20:00:00,5.612
2025-07-16 21:00:00,6.287
2025-07-16 22:00:00,5.876
2025-07-16 23:00:00,5.996
2025-07-17 00:00:00,5.953
2025-07-17 01:00:00,5.725
2025-07-17 02:00:00,5.993
2025-07-17 03:00:00,6.274
2025-07-17 04:00:00,6.031
2025-07-17 05:00:00,6.294
2025-07-17 06:00:00,5.722
2025-07-17 07:00:00,5.547
2025-07-17 08:00:00,6.127
2025-07-17 09:00:00,5.600
2025-07-17 10:00:00,6.170
2025-07-17 11:00:00,5.361
2025-07-17 12:00:00,5.576
2025-07-17 13:00:00,6.044
2025-07-17 14:00:00,5.687
2025-07-17 15:00:00,5.623
2025-07-17 16:00:00,5.673
2025-07-17 17:00:00,5.873
2025-07-17 18:00:00,5.628
2025-07-17 19:00:00,6.056
2025-07-17 20:00:00,5.638
2025-07-17 21:00:00,5.787
2025-07-17 22:00:00,6.062
2025-07-17 23:00:00,5.871
2025-07-18 00:00:00,5.650
2025-07-18 01:00:00,6.098
2025-07-18 02:00:00,6.012
2025-07-18 03:00:00,6.005
2025-07-18 04:00:00,5.814
2025-07-18 05:00:00,5.515
2025-07-18 06:00:00,5.550
2025-07-18 07:00:00,5.935
2025-07-18 08:00:00,5.728
2025-07-18 09:00:00,5.686
2025-07-18 10:00:00,5.745
2025-07-18 11:00:00,5.814
2025-07-18 12:00:00,6.298
2025-07-18 13:00:00,6.071
2025-07-18 14:00:00,5.564
2025-07-18 15:00:00,5.609
2025-07-18 16:00:00,6.164
2025-07-18 17:00:00,6.235
2025-07-18 18:00:00,5.918
2025-07-18 19:00:00,5.783
2025-07-18 20:00:00,5.777
2025-07-18 21:00:00,5.557
2025-07-18 22:00:00,5.502
2025-07-18 23:00:00,5.452
2025-07-19 00:00:00,5.786
2025-07-19 01:00:00,5.722
2025-07-19 02:00:00,5.820
2025-07-19 03:00:00,5.890
2025-07-19 04:00:00,5.385
2025-07-19 05:00:00,6.048
2025-07-19 06:00:00,5.622
2025-07-19 07:00:00,5.876
2025-07-19 08:00:00,5.554
2025-07-19 09:00:00,5.304
2025-07-19 10:00:00,5.713
2025-07-19 11:00:00,5.701
2025-07-19 12:00:00,5.477
2025-07-19 13:00:00,6.118
2025-07-19 14:00:00,6.040
2025-07-19 15:00:00,6.134
2025-07-19 16:00:00,6.120
2025-07-19 17:00:00,5.976
2025-07-19 18:00:00,5.749
2025-07-19 19:00:00,5.911
